ID,Predicted_Results
1.0,0.4672768748054902
2.0,0.46807234585285196
8.0,0.46828616373240955
13.0,0.4680365932484467
14.0,0.46788206609586874
16.0,0.530827355881532
18.0,0.4682207431644201
25.0,0.46862870932867123
26.0,0.467474750864009
33.0,0.4677664523323377
37.0,0.46749766841530804
38.0,0.4666038935383161
39.0,0.4684024535740416
41.0,0.4681065194308758
43.0,0.4674849313994249
47.0,0.46690575138976176
49.0,0.4669708965967099
50.0,0.468724197956423
55.0,0.467372744406263
60.0,0.46673991400748494
61.0,0.46671861925472824
74.0,0.4673296254128218
75.0,0.4673862709353368
79.0,0.4670718188087145
81.0,0.47521107370654736
83.0,0.4676040507232149
86.0,0.46791346160074077
91.0,0.46872574562827757
93.0,0.4667873894795776
96.0,0.46773360582689444
102.0,0.46738531924784193
119.0,0.46878857997556533
123.0,0.46754999912033474
126.0,0.4673341456179818
138.0,0.4685420588900645
140.0,0.46940385798613227
150.0,0.4684971660375595
156.0,0.4669973513111472
160.0,0.46717746096352736
161.0,0.4674519163245956
163.0,0.46725230844070514
164.0,0.46799561306834225
175.0,0.46688104650626583
183.0,0.46665663383901124
185.0,0.5062640880544981
198.0,0.5291750346620877
202.0,0.46886574079593024
211.0,0.4673623905827602
213.0,0.4676772408187389
218.0,0.4667455676322182
219.0,0.4696651750554641
223.0,0.4670725733662645
225.0,0.4680829376603166
230.0,0.4672612246746819
242.0,0.5202584410707156
247.0,0.4675928715616464
255.0,0.47213061004877094
258.0,0.46793340699126323
265.0,0.5192863106727601
266.0,0.4681682035947839
270.0,0.4724906546374162
274.0,0.46785753890872
275.0,0.46746914684772495
278.0,0.46753838093330463
279.0,0.4664433253929019
286.0,0.46807760863254466
294.0,0.46679093204438693
301.0,0.4668628683934609
302.0,0.5302690769235294
317.0,0.46671352672080196
327.0,0.4667723700404167
331.0,0.46801470201462503
336.0,0.46654682916899526
337.0,0.46944393378992877
347.0,0.4673517633229495
348.0,0.46800280641764397
351.0,0.467156717243294
355.0,0.5221872781713803
359.0,0.4702534002562364
362.0,0.4666487406939268
363.0,0.46709170800944166
364.0,0.468044544197619
365.0,0.46765990580121686
366.0,0.5327593858043352
375.0,0.46917024751504266
382.0,0.4675643371418119
384.0,0.4689767892162005
385.0,0.4666716016208132
393.0,0.46697471011430025
397.0,0.4672105073307951
399.0,0.4673496316497525
401.0,0.46739750541746616
402.0,0.4676691131045421
405.0,0.4665390828003486
408.0,0.46733168090383215
409.0,0.4728921201080084
411.0,0.4693637009710072
413.0,0.5175821309288343
414.0,0.5100935563445091
423.0,0.46955626631776487
433.0,0.47161406241357323
444.0,0.470375302930673
446.0,0.4677443352217476
450.0,0.4668314395472407
456.0,0.53159931153059
463.0,0.4666912941883008
468.0,0.4668461777890722
471.0,0.4686810973410805
486.0,0.46806649851302307
489.0,0.4715640236934026
500.0,0.4681574412931998
550.0,0.4677029983450969
551.0,0.4668824636687835
556.0,0.46773758002867305
557.0,0.46834544911980625
571.0,0.46868634354323147
576.0,0.4748163855324189
581.0,0.471066164970398
588.0,0.4672742493450642
591.0,0.4667077066997687
596.0,0.46637278655543923
628.0,0.4694152151544889
631.0,0.46807337670276566
632.0,0.4693675150473914
645.0,0.4683491461599866
647.0,0.4754671573638915
659.0,0.46750577011456096
661.0,0.5323411365350088
663.0,0.4679751473789414
687.0,0.4679890863597393
692.0,0.4675328460211555
697.0,0.4669562131787339
705.0,0.4674619746704896
709.0,0.46828486192971464
710.0,0.46790195045371846
711.0,0.468053354571263
720.0,0.46743219283719856
721.0,0.46720424039910247
729.0,0.46791917240868003
735.0,0.4708370968699455
755.0,0.46683132387697707
760.0,0.46713279945154984
764.0,0.46976856067776673
770.0,0.46744902878999717
771.0,0.46793132368475193
776.0,0.4678780931358536
778.0,0.4689646211763223
782.0,0.47179657593369484
796.0,0.4669701842591167
798.0,0.5081748152772586
808.0,0.4671207498759032
818.0,0.4685164451599121
822.0,0.46767248405764505
830.0,0.46779018683979906
841.0,0.46749371321250993
846.0,0.46694984870652356
850.0,0.46721916844447453
852.0,0.47139276762803395
862.0,0.46834611209730304
865.0,0.468309716321528
876.0,0.46645472189411524
877.0,0.46962053850293156
878.0,0.5261668781439464
882.0,0.4677310973405838
883.0,0.46707057921836775
891.0,0.46817358266562226
899.0,0.4679472879817088
903.0,0.4678410448754827
909.0,0.46746849219004316
914.0,0.4683324622611204
917.0,0.46778203429033366
920.0,0.46737588060398905
923.0,0.4685512781143189
927.0,0.46818807510038224
929.0,0.46776994187384846
934.0,0.5142225330074628
942.0,0.46741603047897423
944.0,0.46834925195823107
946.0,0.46685920984794704
948.0,0.4672620758414269
949.0,0.46678382518390815
950.0,0.4679408663262923
951.0,0.4668406429390113
963.0,0.46720388997346163
966.0,0.46687592901289465
968.0,0.4685202672456701
969.0,0.46747017595916984
971.0,0.46833234628041587
972.0,0.4686809219419956
974.0,0.46725134414931135
975.0,0.46790273195753496
998.0,0.4675698884452382
1008.0,0.46674180869013066
1014.0,0.4672796136389176
1016.0,0.467380206597348
1017.0,0.4677242802456021
1019.0,0.5207798297206562
1021.0,0.4678784006585678
1029.0,0.46715632093449433
1041.0,0.46757536151756846
1042.0,0.47113577313721183
1052.0,0.5289695079127948
1068.0,0.466792175732553
1069.0,0.4672688292339444
1070.0,0.46818161743382614
1072.0,0.46744926857451596
1078.0,0.4676831131801009
1081.0,0.4664960011839867
1088.0,0.46677631276349224
1090.0,0.468427025526762
1096.0,0.5324080159266791
1097.0,0.46786236849923923
1111.0,0.4668841208641728
1114.0,0.4849668766061465
1118.0,0.4685207206134996
1122.0,0.4669522108510137
1124.0,0.46759029335031904
1132.0,0.4679074570536613
1135.0,0.46762416679412133
1138.0,0.46909445015092693
1141.0,0.46747721545398235
1142.0,0.46683186516165737
1143.0,0.4675103586167097
1155.0,0.46737048011273147
1156.0,0.46707099030415217
1160.0,0.4668882443880042
1168.0,0.4696106893320878
1170.0,0.46894181457658607
1175.0,0.46648900484045347
1176.0,0.4675556187828382
1179.0,0.46787486361960573
1180.0,0.46594456752063695
1192.0,0.47121006573239965
1196.0,0.4674490818132957
1197.0,0.4709500833104054
1198.0,0.4676413688187797
1207.0,0.4672944338992238
1211.0,0.5322991172472636
1219.0,0.46800839522232623
1223.0,0.46704730826119584
1229.0,0.4674478662510712
1231.0,0.46879108827561145
1233.0,0.47176254565517106
1240.0,0.46777275403340657
1241.0,0.4679037523766359
1248.0,0.4667588479816913
1255.0,0.4685131801913182
1262.0,0.46828789686163264
1263.0,0.4668373807643851
1274.0,0.46775394249707464
1275.0,0.46885028717418514
1282.0,0.467220588028431
1287.0,0.466637763256828
1292.0,0.468440485994021
1295.0,0.46712897929052516
1296.0,0.46688222053150347
1304.0,0.4681277434031168
1310.0,0.47181408169368905
1312.0,0.46725622843950987
1315.0,0.46752540872742726
1319.0,0.4676687656591336
1340.0,0.5071265558401744
1344.0,0.46931087722380954
1347.0,0.5189156075318654
1355.0,0.46813217339416346
1357.0,0.4667752810443442
1366.0,0.4679789957900842
1367.0,0.4678091137359539
1371.0,0.4681666715070606
1375.0,0.466547890752554
1379.0,0.4693675859520832
1382.0,0.4685910918439428
1384.0,0.4680656123906374
1387.0,0.46738029556969796
1391.0,0.46744839971264196
1407.0,0.46705545547107863
1410.0,0.46733287262419865
1415.0,0.4675193690384428
1421.0,0.5213399390379588
1429.0,0.4695722161481778
1439.0,0.4675752344230811
1444.0,0.4685560228923956
1446.0,0.4681219677751263
1448.0,0.46741119604557757
1453.0,0.4685355192050338
1457.0,0.46736916750669477
1458.0,0.4668075177197656
1462.0,0.467491053417325
1464.0,0.4667044777423144
1483.0,0.467279695905745
1488.0,0.46828676791240775
1503.0,0.46765562531848753
1505.0,0.4678423396001259
1509.0,0.46680124625563624
1518.0,0.46771929077804086
1525.0,0.46861604054768874
1547.0,0.46745695012311134
1548.0,0.4673180588210622
1550.0,0.46782421997437884
1552.0,0.46759884047011535
1553.0,0.468198657160004
1563.0,0.46762178155283135
1566.0,0.4671662489573162
1576.0,0.46863634704301754
1588.0,0.4683946646749973
1590.0,0.4667753615727027
1592.0,0.46640463291356965
1603.0,0.4911594077944756
1608.0,0.4668756642068426
1611.0,0.47222389591236913
1613.0,0.4675577462961277
1617.0,0.46787350829690694
1625.0,0.4685683413098256
1630.0,0.4676430959875385
1634.0,0.46697168213625756
1636.0,0.4674519329021375
1639.0,0.4678746967266003
1640.0,0.4684066543976466
1643.0,0.4676737165699403
1644.0,0.4673364089801908
1648.0,0.4679554125914971
1662.0,0.46791256448874874
1663.0,0.511730105181535
1674.0,0.4673424893369278
1679.0,0.4675373083601395
1688.0,0.4670711718499661
1690.0,0.46712092347443107
1692.0,0.5329747498035431
1698.0,0.4674659750113884
1700.0,0.4675792826960485
1702.0,0.5327267492810887
1714.0,0.46772411863009133
1720.0,0.46734731886535885
1729.0,0.46778343810389444
1730.0,0.46779360895355543
1737.0,0.5324575637777648
1739.0,0.46794039557377504
1752.0,0.47027270980179314
1754.0,0.4677048717314998
1765.0,0.46806484994788966
1766.0,0.4689650993794203
1773.0,0.46721588379393014
1778.0,0.4686698734760285
1781.0,0.46743554690231875
1784.0,0.4670784765854479
1785.0,0.5126832952102024
1786.0,0.46749003852407134
1787.0,0.4680507215981682
1790.0,0.4683495630820592
1794.0,0.46732561495155095
1801.0,0.468220635317266
1803.0,0.4719036178663373
1809.0,0.46784653297315043
1811.0,0.4665766014407079
1817.0,0.46819737441837794
1819.0,0.46771226984759173
1824.0,0.46826196989665425
1838.0,0.5201901351412136
1839.0,0.4670280608038108
1842.0,0.4680673390626907
1848.0,0.4674047616620859
1851.0,0.466981823494037
1852.0,0.4683878562723597
1858.0,0.46677778735756875
1864.0,0.46972219590097664
1868.0,0.4716775526603062
1871.0,0.46658419258892536
1876.0,0.46654096667965256
1893.0,0.5070394630233447
1896.0,0.4663678888541957
1898.0,0.46773653874794646
1899.0,0.5335547675689062
1901.0,0.4686617407326896
1902.0,0.4669946908950805
1905.0,0.46777587489535416
1909.0,0.4680669210230311
1917.0,0.46965051492055254
1918.0,0.4681031217798591
1920.0,0.46827453350027404
1932.0,0.47704837918281556
1933.0,0.46723338179290297
1934.0,0.5142463927467664
1939.0,0.4670133378356695
1942.0,0.4678084341809154
1944.0,0.46746976661185424
1947.0,0.4666561117395759
1953.0,0.46715602272500595
1958.0,0.4676283651341995
1964.0,0.4671303849667311
1970.0,0.4683876982579629
1972.0,0.4671990937242906
1974.0,0.4670817796140908
1978.0,0.5127500315507253
1981.0,0.46792701749751964
1986.0,0.4667629117767016
